Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Actual_Label
6,2136958,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.23091797,1.871819661,712319.3,1233162.8,2136253,314,2136958,712319.3,1233162.8,2136253,314,0,0.0,0.0,0,0,0,0,0,0,80,0,1.8718196,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,3009031,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.969987016,1.661664503,752257.75,1503865.5,3008056,294,3009031,752257.75,1503865.5,3008056,294,0,0.0,0.0,0,0,0,0,0,0,100,0,1.6616645,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,67354834,5,8,408,11595,396,0,81.6,175.78055,5792,0,1449.375,2046.6735,178.2054722,0.193007676,5612903.0,19400000.0,67200000,39,67200000,16800000.0,33600000.0,67200000,49,67400000,9622113.0,25400000.0,67200000,48,0,0,0,0,144,264,0.074233726,0.11877395,0,5792,857.7857,1663.7166,2767952.8,1,0,0,0,0,0,0,0,1,923.7692,81.6,1449.375,0,0,0,0,0,0,5,408,8,11595,0,235,2,20,10029.0,0.0,10029,10029,67200000.0,0.0,67200000,67200000,DoS
6,5545568,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.721296718,1848522.6,3200955.0,5544667,125,5545568,2772784.0,3920034.5,5544667,901,0,0.0,0.0,0,0,0,0,0,0,104,40,0.54097253,0.18032418,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,8514886,9,15,112,188,25,0,12.444445,10.199401,34,0,12.533334,14.54975,35.23241533,2.818593226,370212.44,965145.3,3008705,3,5464557,683069.6,1272703.0,3023172,257,8514771,608197.94,1191861.0,3008705,3,0,0,0,0,296,488,1.0569725,1.7616208,0,34,12.0,12.822506,164.41667,0,0,0,1,0,0,0,0,1,12.5,12.444445,12.533334,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,231,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,60606.06061,12987.01299,115.5,41.7193,145,86,231,231.0,0.0,231,231,0,0.0,0.0,0,0,1,0,0,0,64,20,8658.009,4329.0044,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,84763095,7,7,716,11595,349,0,102.28571,168.5593,5792,0,1656.4286,2120.7322,145.2400954,0.16516622,6520238.0,23400000.0,84400000,5,84600000,14100000.0,34400000.0,84400000,5,84800000,14100000.0,34400000.0,84400000,14,0,0,0,0,196,232,0.08258311,0.08258311,0,5792,821.13336,1610.7046,2594369.0,1,0,0,0,0,0,0,0,1,879.7857,102.28571,1656.4286,0,0,0,0,0,0,7,716,7,11595,0,235,4,20,9964.0,0.0,9964,9964,84400000.0,0.0,84400000,84400000,DoS
6,98351879,7,7,367,11595,361,0,52.42857,136.08559,5792,0,1656.4286,2118.2273,121.6245192,0.142346035,7565529.0,27300000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,2,14652,2442.0,4386.092,11053,46,0,0,0,0,220,232,0.07117302,0.07117302,0,5792,797.4667,1619.4944,2622762.0,0,0,0,0,1,0,0,0,1,854.4286,52.42857,1656.4286,0,0,0,0,0,0,7,367,7,11595,251,235,2,20,1012.0,0.0,1012,1012,98300000.0,0.0,98300000,98300000,DoS
6,10977,5,0,12,0,6,0,2.4,3.2863352,0,0,0.0,0.0,1093.194862,455.4978592,2744.25,2759.5422,5984,4,10977,2744.25,2759.5422,5984,4,0,0.0,0.0,0,0,0,0,0,0,136,0,455.49786,0.0,0,6,2.0,3.0983868,9.6,0,0,0,0,1,0,0,0,0,2.4,2.4,0.0,0,0,0,0,0,0,5,12,0,0,274,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
6,13558730,19,31,2008,2745,640,0,105.68421,143.7672,976,0,88.548386,223.315,350.5490558,3.687661012,276708.78,728468.8,2562848,3,11700000,647876.75,1069140.4,2617913,329,13600000,451952.5,892476.56,2562848,3,0,0,0,0,616,1000,1.4013112,2.2863498,0,976,93.196075,193.9303,37608.96,0,0,0,1,0,0,0,0,1,95.06,105.68421,88.548386,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,8286420,9,15,103,188,23,0,11.444445,9.098229,34,0,12.533334,14.54975,35.1176986,2.896305039,360279.12,935923.25,3036889,2,5720475,715059.4,1324843.1,3078328,3,8286311,591879.4,1155324.2,3036889,2,0,0,0,0,296,488,1.0861144,1.8101907,0,34,11.64,12.539537,157.24,0,0,0,1,0,0,0,0,1,12.125,11.444445,12.533334,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,5466759,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731694959,1822253.0,3155463.2,5465868,96,5466759,2733379.5,3864322.2,5465868,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5487712,0.18292373,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,6008256,3,6,18,11595,18,0,6.0,10.392304,4344,0,1932.5,1754.8314,1932.840412,1.497938836,751032.0,2123653.5,6006806,15,6007495,3003747.5,4246966.0,6006806,689,6008143,1201628.6,2686570.5,6007512,15,0,0,0,0,104,200,0.49931294,0.9986259,0,4344,1161.3,1643.7982,2702072.5,0,0,0,1,0,0,0,0,2,1290.3334,6.0,1932.5,0,0,0,0,0,0,3,18,6,11595,29200,227,1,32,689.0,0.0,689,689,6006806.0,0.0,6006806,6006806,PortScan
6,8891021,9,15,105,188,23,0,11.666667,9.313968,34,0,12.533334,14.54975,32.95459543,2.699352527,386566.12,1003342.2,3124906,3,5723658,715457.25,1320452.6,2892485,211,8890900,635064.3,1238427.4,3124906,3,0,0,0,0,296,488,1.0122572,1.6870953,0,34,11.72,12.591399,158.54333,0,0,0,1,0,0,0,0,1,12.208333,11.666667,12.533334,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,14938,5,3,168,127,168,0,33.6,75.13188,127,0,42.333332,73.32349,19748.29294,535.5469273,2134.0,4869.384,13156,48,14938,3734.5,6839.825,13978,48,14058,7029.0,8664.887,13156,902,0,0,0,0,168,104,334.71683,200.8301,0,168,32.77778,65.84409,4335.4443,0,0,0,1,0,0,0,0,0,36.875,33.6,42.333332,0,0,0,0,0,0,5,168,3,127,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,558,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7168.458781,186.0,240.202,458,3,558,279.0,390.32294,555,3,0,0.0,0.0,0,0,0,0,0,0,104,40,5376.344,1792.1147,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,391,2,1,8,2,6,2,4.0,2.828427,2,2,2.0,0.0,25575.44757,7672.634271,195.5,243.95184,368,23,391,391.0,0.0,391,391,0,0.0,0.0,0,0,0,0,0,0,44,24,5115.0894,2557.5447,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,1044955,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22562216,5.741874052,208991.0,285632.22,530821,363,1044592,522296.0,12641.655,531235,513357,1044392,522196.0,12710.951,531184,513208,0,0,0,0,92,60,2.870937,2.870937,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,5331236,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.750295054,1777078.6,3077388.8,5330541,126,5331236,2665618.0,3768770.2,5330541,695,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5627213,0.18757376,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4385.964912,304.0,508.39847,891,4,912,456.0,639.22455,908,4,0,0.0,0.0,0,0,0,0,0,0,104,40,3289.4736,1096.4912,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,996732,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05901687,6.019672289,199346.4,272105.6,498700,506,996094,498047.0,1639.0735,499206,496888,995987,497993.5,1901.4102,499338,496649,0,0,0,0,92,60,3.0098362,3.0098362,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,5306879,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.753738685,1768959.6,3063219.5,5306061,129,5306879,2653439.5,3751373.2,5306061,818,0,0.0,0.0,0,0,0,0,0,0,104,40,0.56530404,0.18843468,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,5053312,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79156007,1684437.4,2916769.8,5052433,130,5053312,2526656.0,3571988.0,5052433,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59367007,0.19789001,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,67154,4,3,207,134,195,0,51.75,95.54188,128,0,44.666668,72.23111,5077.880692,104.2380201,11192.333,26362.078,64999,57,67154,22384.666,38161.977,66449,57,65584,32792.0,45547.58,64999,585,0,0,0,0,92,72,59.564583,44.67344,0,195,42.625,75.57577,5711.6963,0,0,0,1,0,0,0,0,0,48.714287,51.75,44.666668,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.58,52631.58,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,87113,4,3,207,134,195,0,51.75,95.54188,128,0,44.666668,72.23111,3914.455937,80.35540046,14518.833,34599.438,85142,43,87113,29037.666,49735.188,86466,43,85746,42873.0,59777.395,85142,604,0,0,0,0,92,72,45.91737,34.43803,0,195,42.625,75.57577,5711.6963,0,0,0,1,0,0,0,0,0,48.714287,51.75,44.666668,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
