Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Actual_Label
6,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.523,23809.523,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,74900376,2,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,0.160212814,0.053404271,25000000.0,43200000.0,74900000,25,74900000,74900000.0,0.0,74900000,74900000,74900000,74900000.0,0.0,74900000,74900000,0,0,0,0,80,40,0.026702136,0.026702136,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,2,0,2,12,29200,0,0,40,25.0,0.0,25,25,74900000.0,0.0,74900000,74900000,PortScan
6,5306879,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.753738685,1768959.6,3063219.5,5306061,129,5306879,2653439.5,3751373.2,5306061,818,0,0.0,0.0,0,0,0,0,0,0,104,40,0.56530404,0.18843468,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,637,2,1,8,2,6,2,4.0,2.828427,2,2,2.0,0.0,15698.58713,4709.576138,318.5,344.361,562,75,637,637.0,0.0,637,637,0,0.0,0.0,0,0,0,0,0,0,44,24,3139.7175,1569.8588,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,907,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4410.14333,302.33334,392.63766,755,54,907,453.5,502.75293,809,98,0,0.0,0.0,0,0,0,0,0,0,104,40,3307.6074,1102.5359,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,5053312,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79156007,1684437.4,2916769.8,5052433,130,5053312,2526656.0,3571988.0,5052433,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59367007,0.19789001,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,5409912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739383561,1803304.0,3122659.8,5409041,94,5409912,2704956.0,3824153.8,5409041,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.55453765,0.1848459,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,67154,4,3,207,134,195,0,51.75,95.54188,128,0,44.666668,72.23111,5077.880692,104.2380201,11192.333,26362.078,64999,57,67154,22384.666,38161.977,66449,57,65584,32792.0,45547.58,64999,585,0,0,0,0,92,72,59.564583,44.67344,0,195,42.625,75.57577,5711.6963,0,0,0,1,0,0,0,0,0,48.714287,51.75,44.666668,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,5641665,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.709010549,1880555.0,3256460.8,5640792,94,5641665,2820832.5,3988025.0,5640792,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5317579,0.17725264,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.58,52631.58,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,5341330,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748877152,1780443.4,3083047.5,5340440,126,5341330,2670665.0,3775632.0,5340440,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.56165785,0.18721929,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,5487672,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.728906538,1829224.0,3167544.2,5486789,160,5487672,2743836.0,3879121.2,5486789,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5466799,0.18222663,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,87113,4,3,207,134,195,0,51.75,95.54188,128,0,44.666668,72.23111,3914.455937,80.35540046,14518.833,34599.438,85142,43,87113,29037.666,49735.188,86466,43,85746,42873.0,59777.395,85142,604,0,0,0,0,92,72,45.91737,34.43803,0,195,42.625,75.57577,5711.6963,0,0,0,1,0,0,0,0,0,48.714287,51.75,44.666668,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,5655292,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707302116,1885097.4,3264311.0,5654399,136,5655292,2827646.0,3997632.5,5654399,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53047657,0.17682552,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,237788,4,3,206,134,194,0,51.5,95.0421,128,0,44.666668,72.23111,1429.845072,29.43798678,39631.332,95806.164,235193,50,237788,79262.664,136375.88,236735,50,235794,117897.0,165881.6,235193,601,0,0,0,0,92,72,16.821707,12.61628,0,194,42.5,75.28802,5668.2856,0,0,0,1,0,0,0,0,0,48.57143,51.5,44.666668,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,1030192,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47247115,5.82415705,206038.4,281393.06,515320,437,1029576,514788.0,1370.3729,515757,513819,1029629,514814.5,1586.0405,515936,513693,0,0,0,0,92,60,2.9120786,2.9120786,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,1001281,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.9769715,5.992323833,200256.2,273575.28,509010,357,1000478,500239.0,12973.995,509413,491065,1000878,500439.0,12626.099,509367,491511,0,0,0,0,92,60,2.996162,2.996162,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,71634,4,3,207,134,195,0,51.75,95.54188,128,0,44.666668,72.23111,4760.30935,97.71896027,11939.0,28347.25,69800,50,71634,23878.0,40825.254,71018,50,70392,35196.0,48937.445,69800,592,0,0,0,0,92,72,55.839405,41.879555,0,195,42.625,75.57577,5711.6963,0,0,0,1,0,0,0,0,0,48.714287,51.75,44.666668,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
